num,date,time,temp,light_intensity,Coupler Detached (LGR S/N: 21475268),Coupler Attached (LGR S/N: 21475268),Host Connected (LGR S/N: 21475268),Stopped (LGR S/N: 21475268),End Of File (LGR S/N: 21475268)
41,7/16/2022,6:17:09 AM,19.853,0,,,,,
42,7/16/2022,6:47:09 AM,19.853,0,,,,,
43,7/16/2022,7:17:09 AM,19.853,0,,,,,
44,7/16/2022,7:47:09 AM,19.853,21.5,,,,,
45,7/16/2022,8:17:09 AM,19.853,0,,,,,
46,7/16/2022,8:47:09 AM,19.853,64.6,,,,,
47,7/16/2022,9:17:09 AM,19.948,64.6,,,,,
48,7/16/2022,9:47:09 AM,19.853,21.5,,,,,
49,7/16/2022,10:17:09 AM,19.853,64.6,,,,,
50,7/16/2022,10:47:09 AM,19.948,21.5,,,,,
51,7/16/2022,11:17:09 AM,19.948,64.6,,,,,
52,7/16/2022,11:47:09 AM,19.853,129.2,,,,,
53,7/16/2022,12:17:09 PM,19.948,75.3,,,,,
54,7/16/2022,12:47:09 PM,19.948,150.7,,,,,
55,7/16/2022,1:17:09 PM,19.948,150.7,,,,,
56,7/16/2022,1:47:09 PM,19.948,161.5,,,,,
57,7/16/2022,2:17:09 PM,19.948,150.7,,,,,
58,7/16/2022,2:47:09 PM,20.043,344.4,,,,,
59,7/16/2022,3:17:09 PM,20.996,32.3,,,,,
60,7/16/2022,3:47:09 PM,20.138,32.3,,,,,
61,7/16/2022,4:17:09 PM,20.138,0,,,,,
62,7/16/2022,4:47:09 PM,20.138,10.8,,,,,
63,7/16/2022,5:17:09 PM,20.138,43.1,,,,,
64,7/16/2022,5:47:09 PM,20.138,0,,,,,
65,7/16/2022,6:17:09 PM,20.138,43.1,,,,,
66,7/16/2022,6:47:09 PM,20.043,0,,,,,
67,7/16/2022,7:17:09 PM,20.043,0,,,,,
68,7/16/2022,7:47:09 PM,20.043,0,,,,,
69,7/16/2022,8:17:09 PM,20.043,0,,,,,
70,7/16/2022,8:47:09 PM,20.043,0,,,,,
71,7/16/2022,9:17:09 PM,19.948,0,,,,,
72,7/16/2022,9:47:09 PM,19.948,0,,,,,
73,7/16/2022,10:17:09 PM,20.043,0,,,,,
74,7/16/2022,10:47:09 PM,20.043,0,,,,,
75,7/16/2022,11:17:09 PM,19.948,0,,,,,
76,7/16/2022,11:47:09 PM,20.043,0,,,,,
77,7/17/2022,12:17:09 AM,20.043,0,,,,,
78,7/17/2022,12:47:09 AM,20.043,0,,,,,
79,7/17/2022,1:17:09 AM,20.043,0,,,,,
80,7/17/2022,1:47:09 AM,20.043,0,,,,,
81,7/17/2022,2:17:09 AM,20.043,0,,,,,
82,7/17/2022,2:47:09 AM,20.043,0,,,,,
83,7/17/2022,3:17:09 AM,20.043,0,,,,,
84,7/17/2022,3:47:09 AM,20.043,0,,,,,
85,7/17/2022,4:17:09 AM,20.043,0,,,,,
86,7/17/2022,4:47:09 AM,20.043,0,,,,,
87,7/17/2022,5:17:09 AM,20.043,0,,,,,
88,7/17/2022,5:47:09 AM,20.043,0,,,,,
89,7/17/2022,6:17:09 AM,20.043,0,,,,,
90,7/17/2022,6:47:09 AM,20.043,0,,,,,
91,7/17/2022,7:17:09 AM,20.043,0,,,,,
92,7/17/2022,7:47:09 AM,20.043,0,,,,,
93,7/17/2022,8:17:09 AM,20.043,10.8,,,,,
94,7/17/2022,8:47:09 AM,20.138,43.1,,,,,
95,7/17/2022,9:17:09 AM,20.138,43.1,,,,,
96,7/17/2022,9:47:09 AM,20.138,43.1,,,,,
97,7/17/2022,10:17:09 AM,20.138,43.1,,,,,
98,7/17/2022,10:47:09 AM,20.043,462.9,,,,,
99,7/17/2022,11:17:09 AM,20.043,441.3,,,,,
100,7/17/2022,11:47:09 AM,20.138,441.3,,,,,
101,7/17/2022,12:17:09 PM,20.138,441.3,,,,,
102,7/17/2022,12:47:09 PM,20.138,592,,,,,
103,7/17/2022,1:17:09 PM,20.138,602.8,,,,,
104,7/17/2022,1:47:09 PM,20.138,139.9,,,,,
105,7/17/2022,2:17:09 PM,20.138,635.1,,,,,
106,7/17/2022,2:47:09 PM,21.091,452.1,,,,,
107,7/17/2022,3:17:09 PM,20.234,376.7,,,,,
108,7/17/2022,3:47:09 PM,20.138,527.4,,,,,
109,7/17/2022,4:17:09 PM,20.138,387.5,,,,,
110,7/17/2022,4:47:09 PM,20.138,387.5,,,,,
111,7/17/2022,5:17:09 PM,20.138,387.5,,,,,
112,7/17/2022,5:47:09 PM,20.138,387.5,,,,,
113,7/17/2022,6:17:09 PM,20.138,387.5,,,,,
114,7/17/2022,6:47:09 PM,20.138,0,,,,,
115,7/17/2022,7:17:09 PM,20.043,0,,,,,
116,7/17/2022,7:47:09 PM,20.043,0,,,,,
117,7/17/2022,8:17:09 PM,20.043,0,,,,,
118,7/17/2022,8:47:09 PM,20.043,0,,,,,
119,7/17/2022,9:17:09 PM,20.043,0,,,,,
120,7/17/2022,9:47:09 PM,20.043,0,,,,,
121,7/17/2022,10:17:09 PM,20.043,0,,,,,
122,7/17/2022,10:47:09 PM,20.043,0,,,,,
123,7/17/2022,11:17:09 PM,20.043,0,,,,,
124,7/17/2022,11:47:09 PM,20.043,0,,,,,
125,7/18/2022,12:17:09 AM,20.043,0,,,,,
126,7/18/2022,12:47:09 AM,20.043,0,,,,,
127,7/18/2022,1:17:09 AM,20.043,0,,,,,
128,7/18/2022,1:47:09 AM,20.043,0,,,,,
129,7/18/2022,2:17:09 AM,20.043,0,,,,,
130,7/18/2022,2:47:09 AM,20.043,0,,,,,
131,7/18/2022,3:17:09 AM,20.043,0,,,,,
132,7/18/2022,3:47:09 AM,20.043,0,,,,,
133,7/18/2022,4:17:09 AM,20.043,0,,,,,
134,7/18/2022,4:47:09 AM,20.043,0,,,,,
135,7/18/2022,5:17:09 AM,20.043,0,,,,,
136,7/18/2022,5:47:09 AM,20.043,0,,,,,
137,7/18/2022,6:17:09 AM,20.043,0,,,,,
138,7/18/2022,6:47:09 AM,20.043,0,,,,,
139,7/18/2022,7:17:09 AM,20.043,0,,,,,
140,7/18/2022,7:47:09 AM,20.043,0,,,,,
141,7/18/2022,8:17:09 AM,20.138,0,,,,,
142,7/18/2022,8:47:09 AM,20.138,398.3,,,,,
143,7/18/2022,9:17:09 AM,20.138,387.5,,,,,
144,7/18/2022,9:47:09 AM,20.138,387.5,,,,,
145,7/18/2022,10:17:09 AM,20.138,387.5,,,,,
146,7/18/2022,10:47:09 AM,20.138,387.5,,,,,
147,7/18/2022,11:17:09 AM,20.138,376.7,,,,,
148,7/18/2022,11:47:09 AM,20.138,376.7,,,,,
149,7/18/2022,12:17:09 PM,20.234,183,,,,,
150,7/18/2022,12:47:09 PM,20.138,538.2,,,,,
151,7/18/2022,1:17:09 PM,20.234,549,,,,,
152,7/18/2022,1:47:09 PM,20.234,549,,,,,
153,7/18/2022,2:17:09 PM,20.234,376.7,,,,,
154,7/18/2022,2:47:09 PM,20.234,635.1,,,,,
155,7/18/2022,3:17:09 PM,21.378,581.3,,,,,
156,7/18/2022,3:47:09 PM,20.234,527.4,,,,,
157,7/18/2022,4:17:09 PM,20.138,419.8,,,,,
158,7/18/2022,4:47:09 PM,20.138,419.8,,,,,
159,7/18/2022,5:17:09 PM,20.138,419.8,,,,,
160,7/18/2022,5:47:09 PM,20.138,419.8,,,,,
161,7/18/2022,6:17:09 PM,20.138,419.8,,,,,
162,7/18/2022,6:47:09 PM,20.138,172.2,,,,,
163,7/18/2022,7:17:09 PM,20.138,0,,,,,
164,7/18/2022,7:47:09 PM,20.043,0,,,,,
165,7/18/2022,8:17:09 PM,20.043,0,,,,,
166,7/18/2022,8:47:09 PM,20.043,0,,,,,
167,7/18/2022,9:17:09 PM,20.043,0,,,,,
168,7/18/2022,9:47:09 PM,20.043,0,,,,,
169,7/18/2022,10:17:09 PM,20.043,0,,,,,
170,7/18/2022,10:47:09 PM,20.043,0,,,,,
171,7/18/2022,11:17:09 PM,20.043,0,,,,,
172,7/18/2022,11:47:09 PM,20.043,0,,,,,
173,7/19/2022,12:17:09 AM,20.043,0,,,,,
174,7/19/2022,12:47:09 AM,20.043,0,,,,,
175,7/19/2022,1:17:09 AM,20.043,0,,,,,
176,7/19/2022,1:47:09 AM,20.043,0,,,,,
177,7/19/2022,2:17:09 AM,20.043,0,,,,,
178,7/19/2022,2:47:09 AM,20.043,0,,,,,
179,7/19/2022,3:17:09 AM,20.043,0,,,,,
180,7/19/2022,3:47:09 AM,20.043,0,,,,,
181,7/19/2022,4:17:09 AM,20.043,0,,,,,
182,7/19/2022,4:47:09 AM,20.043,0,,,,,
183,7/19/2022,5:17:09 AM,20.043,0,,,,,
184,7/19/2022,5:47:09 AM,20.043,0,,,,,
185,7/19/2022,6:17:09 AM,20.043,0,,,,,
186,7/19/2022,6:47:09 AM,20.043,0,,,,,
187,7/19/2022,7:17:09 AM,20.043,0,,,,,
188,7/19/2022,7:47:09 AM,20.043,183,,,,,
189,7/19/2022,8:17:09 AM,20.043,0,,,,,
190,7/19/2022,8:47:09 AM,20.043,172.2,,,,,
191,7/19/2022,9:17:09 AM,20.138,430.6,,,,,
192,7/19/2022,9:47:09 AM,20.043,193.8,,,,,
193,7/19/2022,10:17:09 AM,20.138,419.8,,,,,
194,7/19/2022,10:47:09 AM,20.138,430.6,,,,,
195,7/19/2022,11:17:09 AM,20.138,430.6,,,,,
196,7/19/2022,11:47:09 AM,20.138,419.8,,,,,
197,7/19/2022,12:17:09 PM,20.138,419.8,,,,,
198,7/19/2022,12:47:09 PM,20.138,430.6,,,,,
199,7/19/2022,1:17:09 PM,23.869,538.2,,,,,
200,7/19/2022,1:47:09 PM,20.424,150.7,,,,,
201,7/19/2022,2:17:09 PM,20.234,613.5,,,,,
202,7/19/2022,2:47:09 PM,20.234,613.5,,,,,
203,7/19/2022,3:17:09 PM,20.138,441.3,,,,,
204,7/19/2022,3:47:09 PM,20.138,441.3,,,,,
205,7/19/2022,4:17:09 PM,20.138,430.6,,,,,
206,7/19/2022,4:47:09 PM,20.138,441.3,,,,,
207,7/19/2022,5:17:09 PM,20.138,441.3,,,,,
208,7/19/2022,5:47:09 PM,20.138,441.3,,,,,
209,7/19/2022,6:17:09 PM,20.138,441.3,,,,,
210,7/19/2022,6:47:09 PM,20.138,183,,,,,
211,7/19/2022,7:17:09 PM,20.043,0,,,,,
212,7/19/2022,7:47:09 PM,20.043,0,,,,,
213,7/19/2022,8:17:09 PM,20.043,0,,,,,
214,7/19/2022,8:47:09 PM,20.043,0,,,,,
215,7/19/2022,9:17:09 PM,20.043,0,,,,,
216,7/19/2022,9:47:09 PM,20.043,0,,,,,
217,7/19/2022,10:17:09 PM,20.043,0,,,,,
218,7/19/2022,10:47:09 PM,20.043,0,,,,,
219,7/19/2022,11:17:09 PM,20.043,0,,,,,
220,7/19/2022,11:47:09 PM,20.043,0,,,,,
221,7/20/2022,12:17:09 AM,20.043,0,,,,,
222,7/20/2022,12:47:09 AM,20.043,0,,,,,
223,7/20/2022,1:17:09 AM,20.043,0,,,,,
224,7/20/2022,1:47:09 AM,20.043,0,,,,,
225,7/20/2022,2:17:09 AM,20.043,0,,,,,
226,7/20/2022,2:47:09 AM,20.043,0,,,,,
227,7/20/2022,3:17:09 AM,20.043,0,,,,,
228,7/20/2022,3:47:09 AM,20.043,0,,,,,
229,7/20/2022,4:17:09 AM,20.043,0,,,,,
230,7/20/2022,4:47:09 AM,20.043,0,,,,,
231,7/20/2022,5:17:09 AM,20.043,0,,,,,
232,7/20/2022,5:47:09 AM,20.043,0,,,,,
233,7/20/2022,6:17:09 AM,20.043,0,,,,,
234,7/20/2022,6:47:09 AM,20.043,0,,,,,
235,7/20/2022,7:17:09 AM,20.043,0,,,,,
236,7/20/2022,7:47:09 AM,20.043,0,,,,,
237,7/20/2022,8:17:09 AM,20.043,161.5,,,,,
238,7/20/2022,8:47:09 AM,20.138,0,,,,,
239,7/20/2022,9:17:09 AM,20.138,430.6,,,,,
240,7/20/2022,9:47:09 AM,20.138,419.8,,,,,
241,7/20/2022,10:17:09 AM,20.138,0,,,,,
242,7/20/2022,10:47:09 AM,20.138,193.8,,,,,
243,7/20/2022,11:17:09 AM,20.138,430.6,,,,,
244,7/20/2022,11:47:09 AM,20.138,430.6,,,,,
245,7/20/2022,12:17:09 PM,20.138,592,,,,,
246,7/20/2022,12:47:09 PM,20.234,0,,,,,
247,7/20/2022,1:17:09 PM,20.138,688.9,,,,,
248,7/20/2022,1:47:09 PM,20.138,161.5,,,,,
249,7/20/2022,2:17:09 PM,20.043,602.8,,,,,
250,7/20/2022,2:47:09 PM,20.043,376.7,,,,,
251,7/20/2022,3:17:09 PM,19.948,32.3,,,,,
252,7/20/2022,3:47:09 PM,19.948,21.5,,,,,
253,7/20/2022,4:17:09 PM,19.948,0,,,,,
254,7/20/2022,4:47:09 PM,19.948,21.5,,,,,
255,7/20/2022,5:17:09 PM,19.948,21.5,,,,,
256,7/20/2022,5:47:09 PM,19.948,21.5,,,,,
257,7/20/2022,6:17:09 PM,19.948,21.5,,,,,
258,7/20/2022,6:47:09 PM,19.948,0,,,,,
259,7/20/2022,7:17:09 PM,19.948,0,,,,,
260,7/20/2022,7:47:09 PM,19.948,0,,,,,
261,7/20/2022,8:17:09 PM,19.948,0,,,,,
262,7/20/2022,8:47:09 PM,20.043,0,,,,,
263,7/20/2022,9:17:09 PM,20.043,0,,,,,
264,7/20/2022,9:47:09 PM,20.043,0,,,,,
265,7/20/2022,10:17:09 PM,20.043,0,,,,,
266,7/20/2022,10:47:09 PM,20.043,0,,,,,
267,7/20/2022,11:17:09 PM,20.043,0,,,,,
268,7/20/2022,11:47:09 PM,20.043,0,,,,,
269,7/21/2022,12:17:09 AM,20.043,0,,,,,
270,7/21/2022,12:47:09 AM,20.043,0,,,,,
271,7/21/2022,1:17:09 AM,20.043,0,,,,,
272,7/21/2022,1:47:09 AM,20.043,0,,,,,
273,7/21/2022,2:17:09 AM,20.043,0,,,,,
274,7/21/2022,2:47:09 AM,20.043,0,,,,,
275,7/21/2022,3:17:09 AM,20.043,0,,,,,
276,7/21/2022,3:47:09 AM,20.043,0,,,,,
277,7/21/2022,4:17:09 AM,20.043,0,,,,,
278,7/21/2022,4:47:09 AM,20.043,0,,,,,
279,7/21/2022,5:17:09 AM,19.948,0,,,,,
280,7/21/2022,5:47:09 AM,20.043,0,,,,,
281,7/21/2022,6:17:09 AM,19.948,0,,,,,
282,7/21/2022,6:47:09 AM,20.043,0,,,,,
283,7/21/2022,7:17:09 AM,19.948,0,,,,,
284,7/21/2022,7:47:09 AM,20.043,0,,,,,
285,7/21/2022,8:17:09 AM,20.043,0,,,,,
286,7/21/2022,8:47:09 AM,20.043,21.5,,,,,
287,7/21/2022,9:17:09 AM,20.138,21.5,,,,,
288,7/21/2022,9:47:09 AM,20.138,21.5,,,,,
289,7/21/2022,10:17:09 AM,20.138,21.5,,,,,
290,7/21/2022,10:47:09 AM,20.138,21.5,,,,,
291,7/21/2022,11:17:09 AM,20.138,43.1,,,,,
292,7/21/2022,11:47:09 AM,20.138,21.5,,,,,
293,7/21/2022,12:17:09 PM,20.138,0,,,,,
294,7/21/2022,12:47:09 PM,20.138,43.1,,,,,
295,7/21/2022,1:17:09 PM,20.138,43.1,,,,,
296,7/21/2022,1:47:09 PM,20.234,43.1,,,,,
297,7/21/2022,2:17:09 PM,20.424,53.8,,,,,
298,7/21/2022,2:47:09 PM,20.996,21.5,,,,,
299,7/21/2022,3:17:09 PM,20.234,21.5,,,,,
300,7/21/2022,3:47:09 PM,20.234,21.5,,,,,
301,7/21/2022,4:17:09 PM,20.138,0,,,,,
302,7/21/2022,4:47:09 PM,20.234,21.5,,,,,
303,7/21/2022,5:17:09 PM,20.234,21.5,,,,,
304,7/21/2022,5:47:09 PM,20.234,21.5,,,,,
305,7/21/2022,6:17:09 PM,20.234,21.5,,,,,
306,7/21/2022,6:47:09 PM,20.138,0,,,,,
307,7/21/2022,7:17:09 PM,20.138,0,,,,,
308,7/21/2022,7:47:09 PM,20.138,0,,,,,
309,7/21/2022,8:17:09 PM,20.138,0,,,,,
310,7/21/2022,8:47:09 PM,20.043,0,,,,,
311,7/21/2022,9:17:09 PM,20.043,0,,,,,
312,7/21/2022,9:47:09 PM,20.043,0,,,,,
313,7/21/2022,10:17:09 PM,20.043,0,,,,,
314,7/21/2022,10:47:09 PM,20.043,0,,,,,
315,7/21/2022,11:17:09 PM,20.043,0,,,,,
316,7/21/2022,11:47:09 PM,20.043,0,,,,,
317,7/22/2022,12:17:09 AM,20.043,0,,,,,
318,7/22/2022,12:47:09 AM,19.948,0,,,,,
319,7/22/2022,1:17:09 AM,19.948,0,,,,,
320,7/22/2022,1:47:09 AM,19.948,0,,,,,
321,7/22/2022,2:17:09 AM,19.948,0,,,,,
322,7/22/2022,2:47:09 AM,19.948,0,,,,,
323,7/22/2022,3:17:09 AM,19.948,0,,,,,
324,7/22/2022,3:47:09 AM,19.948,0,,,,,
325,7/22/2022,4:17:09 AM,19.948,0,,,,,
326,7/22/2022,4:47:09 AM,19.948,0,,,,,
327,7/22/2022,5:17:09 AM,19.948,0,,,,,
328,7/22/2022,5:47:09 AM,19.948,0,,,,,
329,7/22/2022,6:17:09 AM,19.948,0,,,,,
330,7/22/2022,6:47:09 AM,19.948,0,,,,,
331,7/22/2022,7:17:09 AM,19.948,0,,,,,
332,7/22/2022,7:47:09 AM,19.948,0,,,,,
333,7/22/2022,8:17:09 AM,20.043,0,,,,,
334,7/22/2022,8:47:09 AM,20.043,21.5,,,,,
335,7/22/2022,9:17:09 AM,20.043,21.5,,,,,
336,7/22/2022,9:47:09 AM,20.043,0,,,,,
337,7/22/2022,10:17:09 AM,20.043,21.5,,,,,
338,7/22/2022,10:47:09 AM,20.043,21.5,,,,,
339,7/22/2022,11:17:09 AM,20.043,21.5,,,,,
340,7/22/2022,11:47:09 AM,20.043,43.1,,,,,
341,7/22/2022,12:17:09 PM,20.043,53.8,,,,,
342,7/22/2022,12:47:09 PM,20.043,581.3,,,,,
343,7/22/2022,1:17:09 PM,20.043,549,,,,,
344,7/22/2022,1:47:09 PM,20.138,376.7,,,,,
345,7/22/2022,2:17:09 PM,20.138,430.6,,,,,
346,7/22/2022,2:47:09 PM,20.138,624.3,,,,,
347,7/22/2022,3:17:09 PM,20.138,430.6,,,,,
348,7/22/2022,3:47:09 PM,20.138,430.6,,,,,
349,7/22/2022,4:17:09 PM,20.138,592,,,,,
350,7/22/2022,4:47:09 PM,20.138,613.5,,,,,
351,7/22/2022,5:17:09 PM,20.138,430.6,,,,,
352,7/22/2022,5:47:09 PM,20.138,430.6,,,,,
353,7/22/2022,6:17:09 PM,20.138,430.6,,,,,
354,7/22/2022,6:47:09 PM,20.043,0,,,,,
355,7/22/2022,7:17:09 PM,20.043,0,,,,,
356,7/22/2022,7:47:09 PM,20.043,0,,,,,
357,7/22/2022,8:17:09 PM,20.043,0,,,,,
358,7/22/2022,8:47:09 PM,20.043,0,,,,,
359,7/22/2022,9:17:09 PM,20.043,0,,,,,
360,7/22/2022,9:47:09 PM,20.043,0,,,,,
361,7/22/2022,10:17:09 PM,19.948,0,,,,,
362,7/22/2022,10:47:09 PM,20.043,0,,,,,
363,7/22/2022,11:17:09 PM,20.043,0,,,,,
364,7/22/2022,11:47:09 PM,20.043,0,,,,,
365,7/23/2022,12:17:09 AM,20.043,0,,,,,
366,7/23/2022,12:47:09 AM,19.948,0,,,,,
367,7/23/2022,1:17:09 AM,20.043,0,,,,,
368,7/23/2022,1:47:09 AM,19.948,0,,,,,
369,7/23/2022,2:17:09 AM,19.948,0,,,,,
370,7/23/2022,2:47:09 AM,19.948,0,,,,,
371,7/23/2022,3:17:09 AM,20.043,0,,,,,
372,7/23/2022,3:47:09 AM,19.948,0,,,,,
373,7/23/2022,4:17:09 AM,19.948,0,,,,,
374,7/23/2022,4:47:09 AM,19.948,0,,,,,
375,7/23/2022,5:17:09 AM,19.948,0,,,,,
376,7/23/2022,5:47:09 AM,19.948,0,,,,,
377,7/23/2022,6:17:09 AM,19.948,0,,,,,
378,7/23/2022,6:47:09 AM,19.948,0,,,,,
379,7/23/2022,7:17:09 AM,19.948,0,,,,,
380,7/23/2022,7:47:09 AM,20.043,215.3,,,,,
381,7/23/2022,8:17:09 AM,20.043,226,,,,,
382,7/23/2022,8:47:09 AM,20.043,0,,,,,
383,7/23/2022,9:17:09 AM,20.043,226,,,,,
384,7/23/2022,9:47:09 AM,20.043,559.7,,,,,
385,7/23/2022,10:17:09 AM,20.043,0,,,,,
386,7/23/2022,10:47:09 AM,20.043,559.7,,,,,
387,7/23/2022,11:17:09 AM,20.043,549,,,,,
388,7/23/2022,11:47:09 AM,20.996,678.1,,,,,
389,7/23/2022,12:17:09 PM,20.138,549,,,,,
390,7/23/2022,12:47:09 PM,20.043,570.5,,,,,
391,7/23/2022,1:17:09 PM,20.043,387.5,,,,,
392,7/23/2022,1:47:09 PM,20.043,376.7,,,,,
393,7/23/2022,2:17:09 PM,20.043,366,,,,,
394,7/23/2022,2:47:09 PM,20.043,376.7,,,,,
395,7/23/2022,3:17:09 PM,20.043,376.7,,,,,
396,7/23/2022,3:47:09 PM,20.043,387.5,,,,,
397,7/23/2022,4:17:09 PM,20.043,387.5,,,,,
398,7/23/2022,4:47:09 PM,20.043,376.7,,,,,
399,7/23/2022,5:17:09 PM,20.043,387.5,,,,,
400,7/23/2022,5:47:09 PM,20.043,549,,,,,
401,7/23/2022,6:17:09 PM,20.043,387.5,,,,,
402,7/23/2022,6:47:09 PM,20.043,139.9,,,,,
403,7/23/2022,7:17:09 PM,20.043,0,,,,,
404,7/23/2022,7:47:09 PM,19.948,0,,,,,
405,7/23/2022,8:17:09 PM,19.948,0,,,,,
406,7/23/2022,8:47:09 PM,19.948,0,,,,,
407,7/23/2022,9:17:09 PM,19.948,0,,,,,
408,7/23/2022,9:47:09 PM,19.948,0,,,,,
409,7/23/2022,10:17:09 PM,19.948,0,,,,,
410,7/23/2022,10:47:09 PM,19.948,0,,,,,
411,7/23/2022,11:17:09 PM,19.948,0,,,,,
412,7/23/2022,11:47:09 PM,19.948,0,,,,,
413,7/24/2022,12:17:09 AM,19.948,0,,,,,
414,7/24/2022,12:47:09 AM,19.948,0,,,,,
415,7/24/2022,1:17:09 AM,19.948,0,,,,,
416,7/24/2022,1:47:09 AM,19.948,0,,,,,
417,7/24/2022,2:17:09 AM,19.948,0,,,,,
418,7/24/2022,2:47:09 AM,19.948,0,,,,,
419,7/24/2022,3:17:09 AM,19.948,0,,,,,
420,7/24/2022,3:47:09 AM,19.948,0,,,,,
421,7/24/2022,4:17:09 AM,19.948,0,,,,,
422,7/24/2022,4:47:09 AM,19.948,0,,,,,
423,7/24/2022,5:17:09 AM,19.948,0,,,,,
424,7/24/2022,5:47:09 AM,19.948,0,,,,,
425,7/24/2022,6:17:09 AM,19.948,0,,,,,
426,7/24/2022,6:47:09 AM,19.948,0,,,,,
427,7/24/2022,7:17:09 AM,19.948,0,,,,,
428,7/24/2022,7:47:09 AM,20.043,139.9,,,,,
429,7/24/2022,8:17:09 AM,20.043,0,,,,,
430,7/24/2022,8:47:09 AM,20.043,139.9,,,,,
431,7/24/2022,9:17:09 AM,20.043,366,,,,,
432,7/24/2022,9:47:09 AM,20.043,150.7,,,,,
433,7/24/2022,10:17:09 AM,20.043,355.2,,,,,
434,7/24/2022,10:47:09 AM,20.043,355.2,,,,,
435,7/24/2022,11:17:09 AM,20.043,355.2,,,,,
436,7/24/2022,11:47:09 AM,20.043,355.2,,,,,
437,7/24/2022,12:17:09 PM,20.043,355.2,,,,,
438,7/24/2022,12:47:09 PM,20.043,0,,,,,
439,7/24/2022,1:17:09 PM,20.043,150.7,,,,,
440,7/24/2022,1:47:09 PM,20.043,355.2,,,,,
441,7/24/2022,2:17:09 PM,20.043,355.2,,,,,
442,7/24/2022,2:47:09 PM,20.043,150.7,,,,,
443,7/24/2022,3:17:09 PM,20.043,355.2,,,,,
444,7/24/2022,3:47:09 PM,20.043,376.7,,,,,
445,7/24/2022,4:17:09 PM,20.043,376.7,,,,,
446,7/24/2022,4:47:09 PM,20.043,376.7,,,,,
447,7/24/2022,5:17:09 PM,20.043,355.2,,,,,
448,7/24/2022,5:47:09 PM,20.138,624.3,,,,,
449,7/24/2022,6:17:09 PM,20.138,43.1,,,,,
450,7/24/2022,6:47:09 PM,19.948,0,,,,,
451,7/24/2022,7:17:09 PM,19.948,0,,,,,
452,7/24/2022,7:47:09 PM,19.948,0,,,,,
453,7/24/2022,8:17:09 PM,19.948,0,,,,,
454,7/24/2022,8:47:09 PM,19.948,0,,,,,
455,7/24/2022,9:17:09 PM,19.948,0,,,,,
456,7/24/2022,9:47:09 PM,19.948,0,,,,,
457,7/24/2022,10:17:09 PM,19.948,0,,,,,
458,7/24/2022,10:47:09 PM,19.948,0,,,,,
459,7/24/2022,11:17:09 PM,19.948,0,,,,,
460,7/24/2022,11:47:09 PM,19.948,0,,,,,
461,7/25/2022,12:17:09 AM,19.948,0,,,,,
462,7/25/2022,12:47:09 AM,19.948,0,,,,,
463,7/25/2022,1:17:09 AM,19.948,0,,,,,
